soil_pH,soil_N,soil_P,rainfall_mm,temp_avg,fertilizer_kg_per_ha,irrigation_mm,pesticide_ml,input_cost_total,environmental_score,yield_kg_per_ha,date,month,day_of_year,crop_type
4.58,134.53244371626465,16.389169506597035,720.6826062436037,28.018774430828607,71.74850210857772,160.8431843506547,164.88669033181048,117.50889502396294,107.7907256035241,3843.4656291006963,2023-03-27,3,86,Barley
6.01,186.86017422637315,43.63972758441438,195.27865534399243,36.238924692757664,9.80092899425471,224.90199535221433,7.16525739574283,52.03044078629307,74.0676817417914,3156.724846897781,2023-05-14,5,134,Maize
7.11,161.28145588006416,21.310795171326188,108.88936358156798,28.969435488125292,3.9302965493695607,336.5040831443385,270.377762338969,150.37929360524316,130.34717910682016,2872.0332699713704,2024-11-13,11,318,Wheat
4.59,36.73831516816379,54.60671082120325,68.0387191350458,17.141253843784174,143.51227652970715,19.77875328130657,78.19991476863052,99.17186335170405,99.8609833790793,2839.6147529344003,2025-02-12,2,43,Wheat
6.32,189.9679680404181,28.033632549078877,239.60995930270093,25.46184261822434,186.03304057251,45.36044137391543,181.140923653126,156.43088565697587,143.34204912099324,3416.3147877481597,2025-07-10,7,191,Barley
6.51,62.06817474387795,43.88370681006439,698.9866473051145,39.12583763026723,89.80755207399234,468.28510903541957,100.93510554525305,168.841329507656,204.4635745095466,3242.807783869956,2024-04-18,4,109,Rice
6.59,56.02704396406582,5.421521795707393,96.59530953995599,25.926516037996002,26.88668547391,440.6253408409449,293.4796390588422,189.61230262279668,177.66757744251368,2369.9527080257967,2023-05-06,5,126,Rice
7.99,35.26256288824458,37.64585144583323,511.1023471089155,18.408025722804297,159.02205650534492,142.7898081193182,0.21505761197393447,108.13350716012829,138.2716821001998,3560.564944606689,2023-03-14,3,73,Barley
6.25,37.19635649024028,20.455247439979246,667.0486360359267,16.413021192434968,145.06527814717563,280.0579915046742,16.546977180535638,133.50833052868333,172.7112620577612,3273.249423935499,2023-07-07,7,188,Barley
4.93,83.02254665001142,26.77837599643502,353.50795484283003,12.557044816421488,7.984506512750245,437.1990158541654,266.924697088614,171.50946555379238,162.64287837276117,2712.3626068395142,2023-10-05,10,278,Rice
8.01,179.58875874328402,48.18542487316246,379.6721767043135,14.382813439920962,136.53423049255187,281.58219422697744,190.1549456205972,181.6300377778506,185.41069112568405,3531.6790007976183,2025-02-25,2,56,Barley
6.73,175.16260680907206,6.0630197004680575,596.0470883886974,19.862435964141582,151.79536637080614,8.062323186107445,230.42681352559995,146.63819188030453,116.53859813087591,4291.478001077365,2025-07-25,7,206,Rice
6.72,52.78122482396587,50.16590554026246,762.101450370486,20.441322973645818,16.514431607055435,475.37235660633587,64.36944602785495,122.64252093315139,158.95731054891954,3095.0707390981834,2025-06-13,6,164,Barley
7.05,194.43847342534605,34.3165876985377,573.8690447733619,20.52796713603245,115.52261612742673,361.3417872372433,60.41973083816622,148.15558476261188,183.75807893144565,4075.638439974836,2023-09-20,9,263,Barley
5.33,32.17026144659869,7.5768549690181715,777.9976660924669,28.92248421060463,173.93917697032677,64.53256241453148,56.37107663952495,116.78742395992717,129.360382570508,3628.9040809327025,2024-08-25,8,238,Rice
4.96,190.99301311104057,47.46068619704947,711.3153811481558,16.525448600063726,85.82989839166437,178.27946058844435,221.4886531434923,145.01743725656874,127.13064252588114,3760.346858412584,2023-03-08,3,67,Maize
6.81,78.76303548391854,12.701325365432472,376.41682929811907,23.047322756344684,92.07107462696538,103.7557476924395,62.34715243765074,85.49083258326581,92.60408432767615,3527.0269907725906,2025-02-09,2,40,Barley
5.91,140.27830373990292,32.077901400065,197.8622820310517,24.202158440724695,66.75531941395955,65.31719077867987,23.501465328602002,53.49153746129635,61.99849541483989,3369.939284067894,2024-09-05,9,249,Rice
7.76,84.66200649195783,29.55307340208702,261.86946288916306,22.90653384841008,,483.93228297567765,176.64308104686697,230.77725527754285,260.04144223940665,3070.2191131283566,2024-06-09,6,161,Barley
5.36,113.25417792298678,45.39441626415753,696.6072052437823,26.145578238113345,170.02654693700737,206.6712299355961,271.75481699979173,207.87396455556043,191.19277884286242,3764.472408722698,2023-08-15,8,227,Wheat
6.59,98.40499666632795,48.681586440217295,331.3210399235111,23.51186857280164,60.818927194256766,63.43641403154665,134.02185759341785,83.30330368146306,68.92446628535984,3110.4014578619845,2025-09-23,9,266,Rice
6.2,176.40289720616929,35.673985443752414,524.2721297185792,36.652235466522626,42.708570898068274,215.17158684453625,80.36207484523223,88.49722527151106,98.21282607672505,3169.6733531430714,2024-04-09,4,100,Wheat
4.87,97.82026418766834,10.309395860749245,108.48803625748283,37.95870586887474,33.60401043853572,95.19089314851736,39.46959199180638,47.68106144651325,52.66663340685727,2880.3431117459113,2023-04-06,4,96,Barley
4.98,36.04239778088299,7.650230681631292,732.4029497186976,26.100818127071854,119.26929949935518,133.83421859714878,49.41532408289427,101.22609069397564,116.65337768704717,3156.172023709961,2025-08-30,8,242,Barley
6.77,47.19042052056204,34.73841621547007,162.9539607387686,32.27275805978768,94.86173297368606,353.61416416771164,73.41467910711029,140.17810305251845,170.34275694523615,2997.101562747016,2023-04-16,4,106,Wheat
8.38,83.2920837031342,21.466757360442468,387.9935172175498,29.813169109236853,129.2814750456178,396.2698838106684,168.10460230509702,194.3260949764717,213.26031040108091,3335.1837322860674,2024-07-12,7,194,Wheat
8.11,50.17145893189718,8.944153886620805,116.44255577516878,22.371233773314678,193.3468455070216,441.22059567379085,207.1845937159909,247.07292000306626,269.0927453779493,2880.197436632435,2025-01-15,1,15,Wheat
4.55,122.0629269776002,17.52623548567653,63.40140759778568,30.140839208300434,137.44686869213658,328.9749556022962,245.37125304973182,208.12980138144707,205.69773320094396,2628.696196562252,2024-03-08,3,68,Barley
7.73,145.33197965806517,24.222850464775032,243.4233759260975,39.76841987926962,75.94748096432976,117.84126728794247,250.83558466351278,136.7926693388072,106.00442723133186,3082.689470541936,2023-05-12,5,132,Wheat
4.95,34.56547094922539,25.22822932658841,171.44723524851543,12.94393403394758,115.95856876659101,316.89164237364383,224.79460654273032,188.79599482084336,187.12209462632077,3200.260204800473,2023-01-09,1,9,Maize
7.0,44.67974703121983,39.97750889400507,669.2108217607296,28.048035689026484,137.33572234482588,203.94711839009523,198.71155797382605,169.0707522425798,163.4567247213067,3836.22766011997,2024-12-17,12,352,Maize
5.25,177.94295527346847,38.84139137883911,59.621887807941675,28.131810747189444,96.4034679553865,494.5626595543667,19.748953008946135,153.03895179125044,208.1857739404365,3027.6456476907138,2025-04-10,4,100,Rice
7.82,147.38256825336484,44.29332902391832,325.17273529158075,27.265107033516205,175.87861136143908,23.482211203833646,49.176078614083465,107.38857150571131,117.48943803942188,3573.6638921417116,2024-04-29,4,120,Maize
8.35,160.8293871304892,34.866352117671475,168.80990000384622,29.592029934235242,71.93511224461355,383.1756402786951,100.24290671515865,142.67555619259338,168.13805010189253,3092.5356398513704,2024-03-28,3,88,Rice
4.97,109.68602280742165,57.3721982133677,169.6554816945938,27.243491743632894,47.799536042310265,248.97429629113194,107.80169715473616,106.03513642580236,114.15218022819934,2977.4474528194096,2023-10-02,10,275,Barley
7.58,94.43883827456327,45.582823520884155,212.75419454548182,23.10267573506377,32.6708899486313,37.70608799639413,252.13282516380605,99.51651012273628,56.12764288447762,2987.226935776964,2023-12-23,12,357,Maize
6.64,106.25273797335157,47.04902870600947,611.8482186470508,22.2741571043061,10.233101289095181,40.0317012644828,249.86807846616884,88.0833144372948,43.13617899941883,3685.4738638467293,2023-03-18,3,77,Maize
4.58,117.19228345050072,21.392871475169372,216.7026575659874,38.91499404451861,114.55405533738916,378.17802737181717,135.00727185834077,173.41481470056024,195.68656859981274,3456.3308011304707,2025-04-14,4,104,Maize
7.97,93.24343293011671,7.1702743089994625,667.4324141222071,15.174735267486192,171.6645877757716,35.275031854947294,195.23649625407054,151.45824913509642,133.1049118473542,3681.6827429339114,2023-08-08,8,220,Barley
6.18,199.70255205073093,55.654698660311674,212.0326496357087,21.007007715615856,8.972111525543403,409.6991154832464,268.1322563285834,166.865555757996,155.1062271931583,3006.72508661543,2025-01-04,1,4,Rice
5.21,154.6531722973158,20.888671640004112,319.2277531851377,15.115465211603404,86.41345701332355,459.26076522156063,262.96814723661527,213.9493257219585,215.92311849812384,3455.9153202702614,2025-03-01,3,60,Barley
5.68,179.51524048371343,45.80429798272933,709.8595980377522,18.55676397700068,196.9151792752226,189.6827991020933,204.17492787563017,197.646627820719,195.47144008332458,4010.0799438053796,2025-08-25,8,237,Barley
5.02,114.52940906007083,47.29075301592025,93.7953895536161,13.755764741163198,93.45219920150052,303.4865581371327,118.10456579718385,142.85478096733195,158.9277435417585,2809.4994587355645,2023-02-27,2,58,Barley
6.49,177.09144508722832,43.7034878795978,85.40117267696019,20.018868305352623,107.51622761030286,385.621537016589,219.51158181694547,196.73589575355288,202.14735585285297,3005.3554927884825,2025-05-19,5,139,Wheat
6.87,73.18005994593565,32.439261549476804,451.44612288788323,30.18404272412974,24.075629901106765,117.78296729725064,76.04812597715711,58.408846203150645,57.385080727554964,2671.91558505817,2024-08-17,8,230,Maize
7.31,142.44108363763243,25.297916196850412,581.1007248147445,38.04806552221349,114.17078725575232,94.96737183051002,80.55002285924861,100.24387485175275,105.04768618852924,3816.212177834423,2025-04-05,4,95,Rice
6.6,165.0665720211718,15.95684011917292,128.11509997007323,14.251809330583889,62.832412767394416,31.626704449339794,158.34363248868624,85.24463702017104,63.02182224410721,3016.827948678928,2024-09-10,9,254,Wheat
6.27,20.889196568193732,11.387642811028908,444.3767454988481,24.73847987793447,196.66815368284531,473.7825631620215,30.185993166777024,202.1463874238601,263.1542604749913,3375.52497469412,2024-05-17,5,138,Rice
6.52,112.1999457462814,36.3246878761907,466.39316565133663,21.20453889800595,193.08972692012424,199.2393810546072,128.66622940506318,174.9926084925025,188.492273408963,4014.706059209551,2025-04-13,4,103,Maize
8.12,125.3637855914154,59.34197813855755,219.04753967980753,27.642789496651385,64.19940912817957,256.04428834933196,52.71457375104775,99.1229343592705,120.6043893568121,3240.456574934091,2025-05-07,5,127,Maize
7.9,52.606882916242455,45.726187257443556,379.5241427117362,20.52999494483722,29.10309655747183,334.6577081817508,236.71218126061413,152.49674429327032,141.53038851506975,2568.065949532789,2024-07-22,7,204,Barley
4.94,102.70041831307759,9.193156988546047,432.6869774504911,12.139645237606963,126.63573497915446,56.4202722584422,151.16663903738205,119.95191365248029,108.02418656876355,3254.2983398462884,2023-01-29,1,29,Rice
7.41,44.02639503486988,35.0536673842816,772.1137185492657,31.013209184731284,28.612390544680476,421.2672541759008,131.60150904091466,138.0400988197948,156.70776148367,3462.0594781139393,2024-06-12,6,164,Maize
7.58,50.14686480663256,17.048784500602178,503.82260521646685,22.8693891403604,93.54412319423018,175.09326216598055,47.556070208222835,96.05753509277804,113.41005958715456,2994.60527642378,2025-05-30,5,150,Maize
7.14,176.9210419865963,38.43478677498871,586.5605346728092,33.4450137458839,80.99371747523769,272.87483988971786,144.7068625748259,138.48388548801017,144.92936870954057,3672.5734962961005,2023-05-13,5,133,Maize
8.07,197.11597663276908,21.348079423973946,123.74183913693321,29.32363182255114,30.348582590610484,390.3410373439312,284.22839941793796,178.51101858947288,163.73430069933943,3078.016062666409,2025-05-28,5,148,Maize
7.59,73.33546168207822,46.621332812874925,544.6409089150967,18.48658754703036,110.56297514366982,474.64058587799184,109.51427000778045,183.0638857497674,219.68138785037746,3768.154940822686,2023-10-04,10,277,Wheat
8.09,124.79068283172919,54.895726688820645,689.6519107112815,37.45718843131329,140.16168360034806,321.4032955430868,145.92151066085347,178.13795410704745,195.1101498892202,4165.353569665404,2025-05-07,5,127,Wheat
6.49,166.11856185622477,26.881014402618632,371.3868163006766,22.940906912311554,159.2781445239418,452.05683023975257,47.48587681772942,184.29620135524024,235.93252346806378,3632.2741790027662,2024-02-01,2,32,Wheat
7.84,121.06722583271427,41.35578398360261,176.82829533505796,18.842652002237898,66.18295315603903,46.76006179895475,230.775167772476,111.67603926955327,76.81530721055745,3105.2984362610355,2023-01-03,1,3,Wheat
5.34,30.825621668141338,54.05296796459041,204.35298440495296,27.29301900769747,182.22410027839152,203.18320263873073,169.75892206788586,182.67636728730767,187.2653131654427,3049.9210563176157,2025-02-08,2,39,Barley
5.18,143.40175170121483,53.34383951552471,436.04460289602645,23.238460132644274,172.5919246626037,200.16493420537913,96.19882642092968,155.18859709865657,173.22451770126892,3592.9475696657905,2024-06-02,6,154,Rice
8.09,178.0353776801125,26.73219991863268,234.7300613371862,37.585591123140134,57.227008491662865,403.8511845220285,168.4067472568014,159.90576532727755,172.3322351772864,3186.52464482641,2025-06-24,6,175,Maize
6.48,34.508272476282436,58.18694013908804,701.2788941185279,15.062890001679122,2.802903505211396,151.60409687983744,234.6005476781824,102.1024354320279,70.6230259348963,3449.5975938206793,2023-09-29,9,272,Rice
6.58,27.81425591386745,27.39085690190952,261.69365789497544,25.377530620813708,51.49584329849386,72.2182420775388,248.8931416058785,114.85951254651823,77.4522927629458,2530.9339981355038,2024-01-06,1,6,Maize
4.83,41.30051436620972,15.738233162607061,451.7649062483073,30.913919376260516,80.07132536796612,265.66997661830453,263.66434377385565,172.26896113980067,154.1102225836566,3262.71924547232,2025-04-11,4,101,Wheat
8.18,140.50765193567423,10.604081343630744,110.91205281195212,18.33885243534563,167.76786735305407,364.2469669237201,134.52235230477987,197.09003275270499,223.38704571942645,3833.1953553939147,2024-11-29,11,334,Maize
7.45,80.64124251879923,57.52832813167439,,39.01065641908818,115.7083636407063,96.6696168060261,58.136739007006454,94.6291268836603,104.23957712693226,3928.3436293753816,2024-04-26,4,117,Wheat
6.18,138.16614931967047,55.57420635608273,262.300123594498,13.74893003599771,119.08296032402168,78.26460670787061,136.69824646592758,116.20387544336324,108.59898285336695,3233.273064585913,2023-12-03,12,337,Rice
7.58,61.520566109196565,20.792587694651655,181.9784240244758,26.639430094716907,9.03027288245839,102.4896164129554,107.0169507926719,57.118144961621844,46.86674373262884,2585.6791258539215,2023-04-06,4,96,Barley
5.34,175.04659934541849,15.537612015415418,628.9570848755573,27.50469077798112,170.31628000344747,454.20505363428475,237.07797118250812,247.1225420833331,262.1590812106047,3911.698715556697,2025-07-08,7,189,Wheat
7.79,116.04845841083812,29.153239914856158,525.5066622684993,12.47892530540967,64.56195868957006,457.569410202448,98.08263007640848,153.21965040819717,185.81626128211727,2973.5235000813113,2023-07-28,7,209,Maize
5.9,168.0705773324621,27.15803054479504,370.9019968920066,16.621617057489924,186.13445111247967,77.42069732372747,150.09154690635444,153.57882909289165,149.9160345552415,4093.063911539675,2024-11-14,11,319,Rice
7.36,48.718042420373905,44.27179544567711,96.52432804339048,38.718744964971194,55.80165806955932,254.75443661210096,159.6260471814034,126.73953051162087,125.86993054350621,2574.4974299050227,2025-04-18,4,108,Barley
6.53,,5.54581016203096,592.6708362844645,18.88183235698884,,338.5189074410051,76.99850696877432,159.1462750945604,191.2670527480514,3655.8833703364294,2024-09-25,9,269,Maize
5.81,132.24542384049676,40.428207181175374,526.4095890578732,14.633738068724142,69.92287976154444,447.37378541565056,78.80799296400156,148.0785948531028,184.04666277802198,3525.5402834310644,2023-08-01,8,213,Maize
6.9,35.9480773423311,50.51284759302717,216.59542755116286,19.90106675713592,29.321660072000633,376.363568912988,285.06336175962906,175.45255234648664,159.00840289305967,2606.188827839963,2024-07-03,7,185,Maize
4.77,74.58952656216721,47.92068679640392,704.839159469247,16.084842127368578,159.11567525151727,413.79060874035105,1.6046966082668535,162.79736835630888,219.76705743384238,4206.920898273547,2025-09-23,9,266,Maize
7.04,82.26829865845332,42.32684761699107,239.65988882145575,27.99566728891567,2.8393268943447403,136.83319246072884,136.4852330525999,69.7318718550981,56.40207718008549,2910.0703070133145,2024-11-27,11,332,Barley
7.71,36.467630731595875,29.217788010259195,717.1062055085964,30.34536133155361,91.12990988797549,329.4509032874286,241.3123242413102,183.8488328738665,177.64444934314488,3488.2680532016016,2025-08-09,8,221,Rice
6.13,171.326545042016,28.069639667652247,629.1115048160722,16.749666103387682,165.98791864248867,170.1114972256285,267.6223053280862,197.3029503647959,177.38843088599037,4263.136967839655,2024-02-21,2,52,Barley
8.34,130.3291248490146,57.301072697640166,335.4236735019126,12.862002178966481,3.33431011992662,42.704241404132645,139.4068405335495,52.03005550085469,28.752542546550718,3067.835472794995,2025-09-12,9,255,Barley
4.84,24.425644962584272,11.089632632947362,402.192730786078,15.924914334123311,196.58937591094016,201.26317774507103,40.65506206822621,150.74384212495215,182.39808507690802,3251.9702475362064,2025-01-31,1,31,Maize
5.12,27.771272443462102,33.418411187444725,339.22076204540366,19.11915546941281,146.44384126244447,196.41953824070117,58.11511523288936,129.94036284922927,152.60367775296598,3460.0127046255366,2024-03-27,3,87,Rice
8.09,150.3809870831734,12.858177873667644,392.7371234351713,28.549330563333783,,374.49950870247847,35.26717473628097,121.48604435445257,159.08375831605878,3248.122488579179,2023-05-13,5,133,Maize
4.61,73.5587212373877,37.5121666792184,439.9283592925246,19.250039690630263,89.6170974566153,384.3820903605802,194.16668501935663,179.9349723062307,188.5015540840789,3363.7059795707,2024-01-11,1,11,Barley
5.92,119.96543916877363,19.168397118354704,484.3316495363795,17.60669505102825,51.7584816729048,18.783114771990295,64.5731461502861,49.00780763593629,43.147338050368575,3285.988312192571,2024-02-18,2,49,Wheat
4.69,95.82464959293296,52.39299970830399,343.73916796476726,24.69488282208059,73.74503109416919,338.6503431678297,249.47217777313577,179.4442375125913,170.78933938416398,3651.0710208886876,2023-12-02,12,336,Maize
7.35,136.93639681862632,58.046215964544636,720.3067105586721,18.82637291900104,10.548790432443479,387.9325326013934,276.9671240955686,165.951038965171,150.40574644944095,3468.2760835942595,2023-09-05,9,248,Maize
5.79,51.47095290687426,34.201572312665164,778.8009926809272,19.382723876184087,46.575829230363006,395.06568686305417,21.707177322397985,108.81320518451174,148.63592132937384,3541.5725775478054,2024-07-16,7,198,Wheat
5.8,34.828588210851684,50.616706567236584,165.69914310007022,20.831579196931877,88.9147002138857,76.70644119454401,169.72419196534378,110.71589593545478,93.333171683229,2237.6570072830673,2025-05-28,5,148,Maize
6.88,66.67341659583927,51.14485302449059,312.3053793551635,14.468997316207101,9.97202927983285,374.3360876254954,276.5180008354984,162.80863241566502,145.93584393909816,2762.029203990554,2024-03-26,3,86,Maize
5.7,121.8317535192424,22.28925622510616,,28.63036666224447,153.26944262093048,437.9665110931025,79.44489653349565,188.06149248913445,231.2961085538386,3505.59020402398,2023-07-26,7,207,Rice
4.67,178.13280103424262,55.02000360154831,476.7881976068311,24.166307800170358,12.181108647036542,323.7598977850816,1306.1957585071698,149.2142793909648,130.56054969388978,3142.1689072304457,2025-05-19,5,139,Maize
6.55,139.68411040769925,5.239979830767,370.8265162113028,28.04792061107265,,332.88262013268366,97.67433975570343,114.53783564056451,132.02303164015555,3372.4665170199128,2023-10-13,10,286,Barley
8.06,100.76485207205552,25.643144935578103,346.33460090723827,23.277858421108046,183.019690898006,357.3480445033111,242.24338069557268,235.65246855833703,241.24056595935417,3525.472126619235,2023-10-21,10,294,Rice
5.66,166.84996249831119,12.739134042681712,646.3817728271549,23.278391335112474,194.01489133334138,488.2448305739436,216.1000107497979,259.4864150063988,284.49238504716766,3725.5421675495895,2025-07-09,7,190,Wheat
4.71,173.10471123696354,32.181684598766495,751.170918726633,26.578784002103145,124.70106224946744,312.5457763432643,664.5599649527412,164.73328429055107,181.8755695517146,3927.718340139649,2024-07-08,7,190,Barley
7.44,138.2125996174326,22.537675007662635,223.57348271212481,29.56067025688914,129.6595054597603,229.80737586646322,206.2310582822602,172.66054538785085,167.36102186402115,3007.407761695778,2023-08-02,8,214,Rice
7.08,194.2748170246499,9.343303920495574,481.41034014800687,34.042149082275856,7.6801754652689125,433.41074284424457,198.57047294157857,150.09337818395693,154.48837542659257,3460.6799641879843,2023-04-20,4,110,Rice
6.31,,6.604337000489545,204.86708751224478,22.06690261212308,106.95989325623849,202.5005492937742,28.51696104976933,102.53514480180489,127.7777968468523,2987.848259737716,2023-03-12,3,71,Rice
7.58,164.47579576322786,17.923537274777402,613.9541637543393,24.847073902735247,3.3938258630932916,268.30375463188716,63.302007512257816,74.34826611160142,88.8576226586479,3487.9279785267245,2024-04-02,4,93,Barley
6.88,136.2459462779371,24.721815383868023,247.91531679621175,22.17365078749384,101.20893848236732,35.86767187371248,4.091953750764321,59.00558974115545,71.89486002661056,3180.323426893523,2025-06-17,6,168,Maize
7.95,59.013164016339616,17.431594879879984,672.6635177306342,27.20011089924197,129.46842687461825,38.93949454564538,2.5064112516415715,73.27403572193067,89.61354561362872,3880.0696172764306,2024-09-09,9,253,Rice
5.59,75.31219368673158,57.65964104709529,,30.26082933779712,16.28944257823184,417.6220300794328,164.28483019612412,140.95457636383972,151.48875759038134,3143.618809091588,2024-12-30,12,365,Maize
6.51,138.52133023851658,24.678904592899297,516.524133268785,20.040544337764814,179.8497836578405,243.68740396062245,65.71775191796499,158.37769819643424,187.58786657468752,4048.1412026067105,2024-02-21,2,52,Barley
4.87,176.28883049238655,29.97008916578632,78.2455788017898,31.094636065647087,,470.3450938616159,179.134986004651,200.41891589887268,222.1483083491349,3415.269136521449,2023-05-12,5,132,Rice
4.59,112.66712370734423,48.394183795643634,331.40568398457646,36.78293216141505,68.41388693151107,413.8051306745766,120.83566021394849,153.21866766485542,177.27343738267447,2835.7121041496816,2023-06-30,6,181,Barley
5.95,106.50558391879665,15.307656925367022,415.0143169168161,25.301119780132623,136.6228571446093,318.7012406046108,200.71605459508436,192.2664930717521,197.65569192765727,3176.8924856997214,2023-09-20,9,263,Barley
8.07,,9.59052467441608,223.86338225886016,14.86562917405282,151.5553120750316,132.52364370464164,207.77184002327454,164.6139367854265,151.4674643587389,2982.154418769646,2023-12-03,12,337,Wheat
8.45,71.70301849773472,23.161828567932364,673.2184016367833,28.937744488579057,2.4006054545365085,119.42258020180347,54.876877788625414,41.54788210421657,42.75482511212549,3036.3621030625386,2025-07-17,7,198,Maize
5.11,152.75150470262125,54.93443365787906,706.8210100559213,13.41071275185913,20.030999501353385,55.27158315429026,36.91563707709747,32.14450750466399,32.29163835480885,3606.454963185271,2024-12-28,12,363,Barley
5.11,173.25649239411723,21.241581266450805,356.72502927384113,26.187776436487724,156.29241775094184,378.3946114511985,83.22802044029373,178.79353729779874,215.61663612995403,3728.2654993956844,2024-12-27,12,362,Wheat
6.26,118.1048454014489,36.989226114405646,228.7354616342709,18.695780837813583,84.53732393148515,38.856209195862746,188.17752019079347,106.49315986215316,81.19700913672926,3084.5436697346527,2023-01-03,1,3,Wheat
6.14,162.20547853527106,53.96182514498959,475.8236500054402,20.155560688123252,191.5942132964908,65.85476760317755,155.28894851939017,155.55474472469797,150.24185311078676,4101.123439474925,2024-10-14,10,288,Rice
7.41,25.264510946220646,46.18544853298186,254.66817728853516,23.314899012265784,45.157910430125824,418.03945039764045,174.29057598947773,158.47401809143432,169.9356389763154,2451.5856745098795,2023-03-11,3,70,Wheat
5.93,107.03821640958645,31.8195295316966,158.44771780040986,28.237322480207595,15.055743330334725,43.0580552531869,14.005445969782127,20.341116506739382,23.351407171135115,2785.9402417848237,2023-03-16,3,75,Maize
7.68,199.40543369353583,17.55294499215345,264.65236967796494,36.87758822461858,,44.85045950742289,127.37178215578668,56.94263035911973,37.905520640884525,2981.125707729912,2025-06-28,6,179,Barley
7.66,160.76505578066946,28.800102481083755,617.8374833826592,29.460862940304068,125.12998258829062,342.85638441234045,95.87682787799949,159.89931654001327,187.52258766447648,3483.5312014369574,2024-07-25,7,207,Barley
7.49,158.47488085544117,15.770819627384851,729.9336802890379,12.711804616129527,166.47820834038157,285.0936078999022,220.78606815455342,206.49364619653727,207.49361418965495,4236.733174993995,2024-07-10,7,192,Barley
7.06,171.35688429666607,16.50520059743603,678.8705266088244,24.67134722137222,47.00625976238373,27.37249112979756,155.46549469077823,75.61727651438484,51.962052665447324,4040.256066468653,2024-05-08,5,129,Wheat
6.49,142.04290746063145,44.06335392428213,459.1142368301982,13.88837795320962,116.34430549469535,54.20018635831136,232.4018811545395,138.7327543653718,109.30682731976457,3809.770446330278,2025-09-26,9,269,Barley
5.42,143.99935436901632,23.23605844869566,551.6991010164635,16.081753223115207,40.85129358727928,383.61669707961147,16.21428820491797,102.01327267103733,141.2172140967428,3410.6821321057655,2025-07-11,7,192,Barley
8.08,39.75251576195063,43.924674264714014,350.9703338458752,21.214672004833478,87.55301099762569,499.6036494717204,267.54606342198383,223.9610544197521,229.16750778228993,3365.6539782314276,2023-10-23,10,296,Barley
6.47,66.38291993201847,46.314792629463,672.389546758007,20.851546918656307,162.13671406751837,123.73149061657318,283.21238348427823,190.77837020235728,162.7227139739108,3757.1763859113926,2024-01-24,1,24,Maize
8.26,69.82900350230929,34.36821099012701,775.2816626097515,23.432152989658878,170.6634373333172,472.508547124247,59.13181164709565,197.5729715856367,250.06380770197399,4057.893530926672,2025-08-07,8,219,Barley
7.39,98.76856232997055,14.116237890108575,446.6236812338241,18.156383000522382,29.219313108264046,226.70811531213403,240.99137205541007,132.24869123318186,109.64315966413965,3120.1801228557893,2024-01-27,1,27,Barley
4.92,157.00187666776844,8.913705684538805,204.31220297179325,23.603172954652386,199.12903533486985,232.7434862198497,266.3452921007457,226.01680254162858,215.93499627695138,3774.1429580773865,2024-04-08,4,99,Rice
5.18,127.32857812676954,36.093164001438545,342.83370487159607,25.41287883963531,106.49418157677948,178.0336495595724,85.2864867286378,114.43976671889557,125.83525248680318,3330.3812895142646,2025-04-25,4,115,Barley
7.76,81.42460897270814,57.58259289865632,71.01820373057497,12.129287155794211,98.40034588641655,4.984617367259247,38.93488971678338,61.877563331695136,64.42908171370604,2786.5074184759665,2025-02-05,2,36,Maize
6.0,120.73676302764454,30.987134525358247,648.481813693032,16.176618709891798,35.83278365803017,381.0937555970411,42.149702938655196,106.78005383001987,140.04276716779594,3866.7988801520487,2024-12-23,12,358,Wheat
6.67,66.76637757410616,13.082949027351532,337.83824221778207,12.779156926969284,195.9910894716557,37.03745360522387,222.49134558528627,172.1504391324585,150.9550243230892,3331.534887101196,2023-09-16,9,259,Barley
5.36,38.82221126019205,7.019674937545163,251.87379580240696,15.028910438707147,121.1793630358966,41.62882902531606,146.2403506391922,112.78755251476917,99.820301593052,3169.4866709153102,2025-07-05,7,186,Wheat
5.14,199.48241002838802,55.09235889041534,477.38272851079716,21.140538280072388,36.13150826226064,25.612148202156625,238.3988677193667,94.70784408737165,53.202436189940045,3702.6406056964465,2025-05-02,5,122,Barley
6.71,100.74991357181766,17.336141580677477,726.0230468738232,15.324587241033175,103.45443395086211,145.93358851819988,0.7042421602359461,81.12520732714182,105.92316114200082,3758.6546376391866,2023-02-19,2,50,Wheat
5.12,117.60269698853268,31.198465331560435,343.42801313148493,24.855901410126183,51.66008582551844,217.33907415823512,163.07867247338763,118.22145948642253,112.50564099012036,2947.4823936191597,2024-01-08,1,8,Maize
4.52,27.57677413454514,16.26847007828919,269.0351759495537,31.884836546171943,97.00359750480825,84.42964468351765,186.95172735965616,121.47324589700452,102.22622464390585,2903.018221069364,2025-04-26,4,116,Barley
5.47,147.47097595615068,41.57416969117974,752.50499382378,26.01222992788903,55.11335526183569,72.81432335271171,181.52137603132311,96.57595511085711,73.06444776604724,3453.682841665286,2024-07-20,7,202,Wheat
5.23,49.666666831298684,46.73269395665288,523.0760475728515,14.970135632873617,46.60379287936696,89.82560897767094,103.74857109287817,72.39158956308111,65.28481553020927,3195.0845808169006,2024-11-06,11,311,Rice
4.98,189.69171934432262,47.65865180089301,,26.683025180832924,7.2922101651236915,209.46648899197302,27.280634973912342,53.72359337313016,69.94333629405735,2893.983724281557,2024-08-06,8,219,Barley
